ori,agency,period,offense,count
OHCOP0000,Columbus PD,2023-09,homicide,15
OHCOP0000,Columbus PD,2024-09,homicide,10
OHCOP0000,Columbus PD,2010-10,homicide,9
OHCOP0000,Columbus PD,2011-10,homicide,7
OHCOP0000,Columbus PD,2012-10,homicide,6
OHCOP0000,Columbus PD,2013-10,homicide,5
OHCOP0000,Columbus PD,2014-10,homicide,7
OHCOP0000,Columbus PD,2015-10,homicide,4
OHCOP0000,Columbus PD,2016-10,homicide,11
OHCOP0000,Columbus PD,2017-10,homicide,11
OHCOP0000,Columbus PD,2018-10,homicide,14
OHCOP0000,Columbus PD,2019-10,homicide,7
OHCOP0000,Columbus PD,2020-10,homicide,23
OHCOP0000,Columbus PD,2021-10,homicide,8
OHCOP0000,Columbus PD,2022-10,homicide,12
OHCOP0000,Columbus PD,2023-10,homicide,9
OHCOP0000,Columbus PD,2024-10,homicide,8
OHCOP0000,Columbus PD,2010-11,homicide,9
OHCOP0000,Columbus PD,2011-11,homicide,5
OHCOP0000,Columbus PD,2012-11,homicide,5
OHCOP0000,Columbus PD,2013-11,homicide,8
OHCOP0000,Columbus PD,2014-11,homicide,4
OHCOP0000,Columbus PD,2015-11,homicide,8
OHCOP0000,Columbus PD,2016-11,homicide,7
OHCOP0000,Columbus PD,2017-11,homicide,12
OHCOP0000,Columbus PD,2018-11,homicide,11
OHCOP0000,Columbus PD,2019-11,homicide,4
OHCOP0000,Columbus PD,2020-11,homicide,12
OHCOP0000,Columbus PD,2021-11,homicide,11
OHCOP0000,Columbus PD,2022-11,homicide,8
OHCOP0000,Columbus PD,2023-11,homicide,7
OHCOP0000,Columbus PD,2024-11,homicide,14
OHCOP0000,Columbus PD,2010-12,homicide,5
OHCOP0000,Columbus PD,2011-12,homicide,7
OHCOP0000,Columbus PD,2012-12,homicide,2
OHCOP0000,Columbus PD,2013-12,homicide,5
OHCOP0000,Columbus PD,2014-12,homicide,7
OHCOP0000,Columbus PD,2015-12,homicide,12
OHCOP0000,Columbus PD,2016-12,homicide,15
OHCOP0000,Columbus PD,2017-12,homicide,20
OHCOP0000,Columbus PD,2018-12,homicide,4
OHCOP0000,Columbus PD,2019-12,homicide,7
OHCOP0000,Columbus PD,2020-12,homicide,25
OHCOP0000,Columbus PD,2021-12,homicide,22
OHCOP0000,Columbus PD,2022-12,homicide,10
OHCOP0000,Columbus PD,2023-12,homicide,8
OHCOP0000,Columbus PD,2024-12,homicide,12
NC0600100,Charlotte-Mecklenburg PD,2010-01,aggravated-assault,228
NC0600100,Charlotte-Mecklenburg PD,2011-01,aggravated-assault,168
NC0600100,Charlotte-Mecklenburg PD,2012-01,aggravated-assault,228
NC0600100,Charlotte-Mecklenburg PD,2013-01,aggravated-assault,257
NC0600100,Charlotte-Mecklenburg PD,2014-01,aggravated-assault,220
NC0600100,Charlotte-Mecklenburg PD,2015-01,aggravated-assault,328
NC0600100,Charlotte-Mecklenburg PD,2016-01,aggravated-assault,309
NC0600100,Charlotte-Mecklenburg PD,2017-01,aggravated-assault,353
NC0600100,Charlotte-Mecklenburg PD,2018-01,aggravated-assault,310
NC0600100,Charlotte-Mecklenburg PD,2019-01,aggravated-assault,367
NC0600100,Charlotte-Mecklenburg PD,2020-01,aggravated-assault,304
NC0600100,Charlotte-Mecklenburg PD,2021-01,aggravated-assault,443
NC0600100,Charlotte-Mecklenburg PD,2022-01,aggravated-assault,432
NC0600100,Charlotte-Mecklenburg PD,2023-01,aggravated-assault,374
NC0600100,Charlotte-Mecklenburg PD,2024-01,aggravated-assault,447
NC0600100,Charlotte-Mecklenburg PD,2010-02,aggravated-assault,170
NC0600100,Charlotte-Mecklenburg PD,2011-02,aggravated-assault,232
NC0600100,Charlotte-Mecklenburg PD,2012-02,aggravated-assault,210
NC0600100,Charlotte-Mecklenburg PD,2013-02,aggravated-assault,181
NC0600100,Charlotte-Mecklenburg PD,2014-02,aggravated-assault,138
NC0600100,Charlotte-Mecklenburg PD,2015-02,aggravated-assault,222
NC0600100,Charlotte-Mecklenburg PD,2016-02,aggravated-assault,230
NC0600100,Charlotte-Mecklenburg PD,2017-02,aggravated-assault,353
NC0600100,Charlotte-Mecklenburg PD,2018-02,aggravated-assault,271
NC0600100,Charlotte-Mecklenburg PD,2019-02,aggravated-assault,298
NC0600100,Charlotte-Mecklenburg PD,2020-02,aggravated-assault,329
NC0600100,Charlotte-Mecklenburg PD,2021-02,aggravated-assault,417
NC0600100,Charlotte-Mecklenburg PD,2022-02,aggravated-assault,453
NC0600100,Charlotte-Mecklenburg PD,2023-02,aggravated-assault,394
NC0600100,Charlotte-Mecklenburg PD,2024-02,aggravated-assault,357
NC0600100,Charlotte-Mecklenburg PD,2010-03,aggravated-assault,224
NC0600100,Charlotte-Mecklenburg PD,2011-03,aggravated-assault,238
NC0600100,Charlotte-Mecklenburg PD,2012-03,aggravated-assault,295
NC0600100,Charlotte-Mecklenburg PD,2013-03,aggravated-assault,226
NC0600100,Charlotte-Mecklenburg PD,2014-03,aggravated-assault,244
NC0600100,Charlotte-Mecklenburg PD,2015-03,aggravated-assault,253
NC0600100,Charlotte-Mecklenburg PD,2016-03,aggravated-assault,396
NC0600100,Charlotte-Mecklenburg PD,2017-03,aggravated-assault,344
NC0600100,Charlotte-Mecklenburg PD,2018-03,aggravated-assault,312
NC0600100,Charlotte-Mecklenburg PD,2019-03,aggravated-assault,348
NC0600100,Charlotte-Mecklenburg PD,2020-03,aggravated-assault,441
NC0600100,Charlotte-Mecklenburg PD,2021-03,aggravated-assault,392
NC0600100,Charlotte-Mecklenburg PD,2022-03,aggravated-assault,441
NC0600100,Charlotte-Mecklenburg PD,2023-03,aggravated-assault,472
NC0600100,Charlotte-Mecklenburg PD,2024-03,aggravated-assault,397
NC0600100,Charlotte-Mecklenburg PD,2010-04,aggravated-assault,239
NC0600100,Charlotte-Mecklenburg PD,2011-04,aggravated-assault,203
NC0600100,Charlotte-Mecklenburg PD,2012-04,aggravated-assault,231
NC0600100,Charlotte-Mecklenburg PD,2013-04,aggravated-assault,242
NC0600100,Charlotte-Mecklenburg PD,2014-04,aggravated-assault,265
NC0600100,Charlotte-Mecklenburg PD,2015-04,aggravated-assault,250
NC0600100,Charlotte-Mecklenburg PD,2016-04,aggravated-assault,321
NC0600100,Charlotte-Mecklenburg PD,2017-04,aggravated-assault,287
NC0600100,Charlotte-Mecklenburg PD,2018-04,aggravated-assault,293
NC0600100,Charlotte-Mecklenburg PD,2019-04,aggravated-assault,438
NC0600100,Charlotte-Mecklenburg PD,2020-04,aggravated-assault,397
NC0600100,Charlotte-Mecklenburg PD,2021-04,aggravated-assault,495
NC0600100,Charlotte-Mecklenburg PD,2022-04,aggravated-assault,479
NC0600100,Charlotte-Mecklenburg PD,2023-04,aggravated-assault,451
NC0600100,Charlotte-Mecklenburg PD,2024-04,aggravated-assault,547
NC0600100,Charlotte-Mecklenburg PD,2010-05,aggravated-assault,252
NC0600100,Charlotte-Mecklenburg PD,2011-05,aggravated-assault,266
NC0600100,Charlotte-Mecklenburg PD,2012-05,aggravated-assault,260
NC0600100,Charlotte-Mecklenburg PD,2013-05,aggravated-assault,256
NC0600100,Charlotte-Mecklenburg PD,2014-05,aggravated-assault,254
NC0600100,Charlotte-Mecklenburg PD,2015-05,aggravated-assault,326
NC0600100,Charlotte-Mecklenburg PD,2016-05,aggravated-assault,417
NC0600100,Charlotte-Mecklenburg PD,2017-05,aggravated-assault,361
NC0600100,Charlotte-Mecklenburg PD,2018-05,aggravated-assault,345
NC0600100,Charlotte-Mecklenburg PD,2019-05,aggravated-assault,459
NC0600100,Charlotte-Mecklenburg PD,2020-05,aggravated-assault,480
NC0600100,Charlotte-Mecklenburg PD,2021-05,aggravated-assault,497
NC0600100,Charlotte-Mecklenburg PD,2022-05,aggravated-assault,509
NC0600100,Charlotte-Mecklenburg PD,2023-05,aggravated-assault,500
NC0600100,Charlotte-Mecklenburg PD,2024-05,aggravated-assault,569
NC0600100,Charlotte-Mecklenburg PD,2010-06,aggravated-assault,239
NC0600100,Charlotte-Mecklenburg PD,2011-06,aggravated-assault,271
NC0600100,Charlotte-Mecklenburg PD,2012-06,aggravated-assault,343
NC0600100,Charlotte-Mecklenburg PD,2013-06,aggravated-assault,297
NC0600100,Charlotte-Mecklenburg PD,2014-06,aggravated-assault,272
NC0600100,Charlotte-Mecklenburg PD,2015-06,aggravated-assault,279
NC0600100,Charlotte-Mecklenburg PD,2016-06,aggravated-assault,405
NC0600100,Charlotte-Mecklenburg PD,2017-06,aggravated-assault,284
NC0600100,Charlotte-Mecklenburg PD,2018-06,aggravated-assault,383
NC0600100,Charlotte-Mecklenburg PD,2019-06,aggravated-assault,448
NC0600100,Charlotte-Mecklenburg PD,2020-06,aggravated-assault,560
NC0600100,Charlotte-Mecklenburg PD,2021-06,aggravated-assault,584
NC0600100,Charlotte-Mecklenburg PD,2022-06,aggravated-assault,447
NC0600100,Charlotte-Mecklenburg PD,2023-06,aggravated-assault,403
NC0600100,Charlotte-Mecklenburg PD,2024-06,aggravated-assault,505
NC0600100,Charlotte-Mecklenburg PD,2010-07,aggravated-assault,245
NC0600100,Charlotte-Mecklenburg PD,2011-07,aggravated-assault,288
NC0600100,Charlotte-Mecklenburg PD,2012-07,aggravated-assault,298
NC0600100,Charlotte-Mecklenburg PD,2013-07,aggravated-assault,342
NC0600100,Charlotte-Mecklenburg PD,2014-07,aggravated-assault,313
NC0600100,Charlotte-Mecklenburg PD,2015-07,aggravated-assault,374
NC0600100,Charlotte-Mecklenburg PD,2016-07,aggravated-assault,409
NC0600100,Charlotte-Mecklenburg PD,2017-07,aggravated-assault,398
NC0600100,Charlotte-Mecklenburg PD,2018-07,aggravated-assault,398
NC0600100,Charlotte-Mecklenburg PD,2019-07,aggravated-assault,423
NC0600100,Charlotte-Mecklenburg PD,2020-07,aggravated-assault,597
NC0600100,Charlotte-Mecklenburg PD,2021-07,aggravated-assault,746
NC0600100,Charlotte-Mecklenburg PD,2022-07,aggravated-assault,534
NC0600100,Charlotte-Mecklenburg PD,2023-07,aggravated-assault,565
NC0600100,Charlotte-Mecklenburg PD,2024-07,aggravated-assault,574
NC0600100,Charlotte-Mecklenburg PD,2010-08,aggravated-assault,266
NC0600100,Charlotte-Mecklenburg PD,2011-08,aggravated-assault,278
NC0600100,Charlotte-Mecklenburg PD,2012-08,aggravated-assault,306
NC0600100,Charlotte-Mecklenburg PD,2013-08,aggravated-assault,295
NC0600100,Charlotte-Mecklenburg PD,2014-08,aggravated-assault,330
NC0600100,Charlotte-Mecklenburg PD,2015-08,aggravated-assault,410
NC0600100,Charlotte-Mecklenburg PD,2016-08,aggravated-assault,338
NC0600100,Charlotte-Mecklenburg PD,2017-08,aggravated-assault,362
NC0600100,Charlotte-Mecklenburg PD,2018-08,aggravated-assault,531
NC0600100,Charlotte-Mecklenburg PD,2019-08,aggravated-assault,404
NC0600100,Charlotte-Mecklenburg PD,2020-08,aggravated-assault,672
NC0600100,Charlotte-Mecklenburg PD,2021-08,aggravated-assault,476
NC0600100,Charlotte-Mecklenburg PD,2022-08,aggravated-assault,514
NC0600100,Charlotte-Mecklenburg PD,2023-08,aggravated-assault,431
NC0600100,Charlotte-Mecklenburg PD,2024-08,aggravated-assault,419
NC0600100,Charlotte-Mecklenburg PD,2010-09,aggravated-assault,284
NC0600100,Charlotte-Mecklenburg PD,2011-09,aggravated-assault,249
NC0600100,Charlotte-Mecklenburg PD,2012-09,aggravated-assault,284
NC0600100,Charlotte-Mecklenburg PD,2013-09,aggravated-assault,215
NC0600100,Charlotte-Mecklenburg PD,2014-09,aggravated-assault,267
NC0600100,Charlotte-Mecklenburg PD,2015-09,aggravated-assault,299
NC0600100,Charlotte-Mecklenburg PD,2016-09,aggravated-assault,362
NC0600100,Charlotte-Mecklenburg PD,2017-09,aggravated-assault,300
NC0600100,Charlotte-Mecklenburg PD,2018-09,aggravated-assault,515
NC0600100,Charlotte-Mecklenburg PD,2019-09,aggravated-assault,350
NC0600100,Charlotte-Mecklenburg PD,2020-09,aggravated-assault,593
NC0600100,Charlotte-Mecklenburg PD,2021-09,aggravated-assault,416
NC0600100,Charlotte-Mecklenburg PD,2022-09,aggravated-assault,352
NC0600100,Charlotte-Mecklenburg PD,2023-09,aggravated-assault,464
NC0600100,Charlotte-Mecklenburg PD,2024-09,aggravated-assault,493
NC0600100,Charlotte-Mecklenburg PD,2010-10,aggravated-assault,210
NC0600100,Charlotte-Mecklenburg PD,2011-10,aggravated-assault,298
NC0600100,Charlotte-Mecklenburg PD,2012-10,aggravated-assault,236
NC0600100,Charlotte-Mecklenburg PD,2013-10,aggravated-assault,206
NC0600100,Charlotte-Mecklenburg PD,2014-10,aggravated-assault,305
NC0600100,Charlotte-Mecklenburg PD,2015-10,aggravated-assault,366
NC0600100,Charlotte-Mecklenburg PD,2016-10,aggravated-assault,359
NC0600100,Charlotte-Mecklenburg PD,2017-10,aggravated-assault,339
NC0600100,Charlotte-Mecklenburg PD,2018-10,aggravated-assault,368
NC0600100,Charlotte-Mecklenburg PD,2019-10,aggravated-assault,342
NC0600100,Charlotte-Mecklenburg PD,2020-10,aggravated-assault,498
NC0600100,Charlotte-Mecklenburg PD,2021-10,aggravated-assault,423
NC0600100,Charlotte-Mecklenburg PD,2022-10,aggravated-assault,458
NC0600100,Charlotte-Mecklenburg PD,2023-10,aggravated-assault,455
NC0600100,Charlotte-Mecklenburg PD,2024-10,aggravated-assault,492
NC0600100,Charlotte-Mecklenburg PD,2010-11,aggravated-assault,243
NC0600100,Charlotte-Mecklenburg PD,2011-11,aggravated-assault,225
NC0600100,Charlotte-Mecklenburg PD,2012-11,aggravated-assault,240
NC0600100,Charlotte-Mecklenburg PD,2013-11,aggravated-assault,295
NC0600100,Charlotte-Mecklenburg PD,2014-11,aggravated-assault,299
NC0600100,Charlotte-Mecklenburg PD,2015-11,aggravated-assault,317
NC0600100,Charlotte-Mecklenburg PD,2016-11,aggravated-assault,283
NC0600100,Charlotte-Mecklenburg PD,2017-11,aggravated-assault,310
NC0600100,Charlotte-Mecklenburg PD,2018-11,aggravated-assault,354
NC0600100,Charlotte-Mecklenburg PD,2019-11,aggravated-assault,355
NC0600100,Charlotte-Mecklenburg PD,2020-11,aggravated-assault,483
NC0600100,Charlotte-Mecklenburg PD,2021-11,aggravated-assault,436
NC0600100,Charlotte-Mecklenburg PD,2022-11,aggravated-assault,337
NC0600100,Charlotte-Mecklenburg PD,2023-11,aggravated-assault,430
NC0600100,Charlotte-Mecklenburg PD,2024-11,aggravated-assault,456
NC0600100,Charlotte-Mecklenburg PD,2010-12,aggravated-assault,196
NC0600100,Charlotte-Mecklenburg PD,2011-12,aggravated-assault,185
NC0600100,Charlotte-Mecklenburg PD,2012-12,aggravated-assault,234
NC0600100,Charlotte-Mecklenburg PD,2013-12,aggravated-assault,187
NC0600100,Charlotte-Mecklenburg PD,2014-12,aggravated-assault,304
NC0600100,Charlotte-Mecklenburg PD,2015-12,aggravated-assault,300
NC0600100,Charlotte-Mecklenburg PD,2016-12,aggravated-assault,324
NC0600100,Charlotte-Mecklenburg PD,2017-12,aggravated-assault,274
NC0600100,Charlotte-Mecklenburg PD,2018-12,aggravated-assault,328
NC0600100,Charlotte-Mecklenburg PD,2019-12,aggravated-assault,356
NC0600100,Charlotte-Mecklenburg PD,2020-12,aggravated-assault,535
NC0600100,Charlotte-Mecklenburg PD,2021-12,aggravated-assault,397
NC0600100,Charlotte-Mecklenburg PD,2022-12,aggravated-assault,409
NC0600100,Charlotte-Mecklenburg PD,2023-12,aggravated-assault,581
NC0600100,Charlotte-Mecklenburg PD,2024-12,aggravated-assault,431
NC0600100,Charlotte-Mecklenburg PD,2010-01,robbery,184
NC0600100,Charlotte-Mecklenburg PD,2011-01,robbery,108
NC0600100,Charlotte-Mecklenburg PD,2012-01,robbery,163
NC0600100,Charlotte-Mecklenburg PD,2013-01,robbery,161
NC0600100,Charlotte-Mecklenburg PD,2014-01,robbery,149
NC0600100,Charlotte-Mecklenburg PD,2015-01,robbery,133
NC0600100,Charlotte-Mecklenburg PD,2016-01,robbery,151
NC0600100,Charlotte-Mecklenburg PD,2017-01,robbery,198
NC0600100,Charlotte-Mecklenburg PD,2018-01,robbery,176
NC0600100,Charlotte-Mecklenburg PD,2019-01,robbery,172
NC0600100,Charlotte-Mecklenburg PD,2020-01,robbery,175
NC0600100,Charlotte-Mecklenburg PD,2021-01,robbery,142
NC0600100,Charlotte-Mecklenburg PD,2022-01,robbery,113
NC0600100,Charlotte-Mecklenburg PD,2023-01,robbery,108
NC0600100,Charlotte-Mecklenburg PD,2024-01,robbery,98
NC0600100,Charlotte-Mecklenburg PD,2010-02,robbery,104
NC0600100,Charlotte-Mecklenburg PD,2011-02,robbery,81
NC0600100,Charlotte-Mecklenburg PD,2012-02,robbery,110
NC0600100,Charlotte-Mecklenburg PD,2013-02,robbery,112
NC0600100,Charlotte-Mecklenburg PD,2014-02,robbery,89
NC0600100,Charlotte-Mecklenburg PD,2015-02,robbery,92
NC0600100,Charlotte-Mecklenburg PD,2016-02,robbery,113
NC0600100,Charlotte-Mecklenburg PD,2017-02,robbery,191
NC0600100,Charlotte-Mecklenburg PD,2018-02,robbery,125
NC0600100,Charlotte-Mecklenburg PD,2019-02,robbery,127
NC0600100,Charlotte-Mecklenburg PD,2020-02,robbery,151
NC0600100,Charlotte-Mecklenburg PD,2021-02,robbery,97
NC0600100,Charlotte-Mecklenburg PD,2022-02,robbery,101
NC0600100,Charlotte-Mecklenburg PD,2023-02,robbery,100
NC0600100,Charlotte-Mecklenburg PD,2024-02,robbery,104
NC0600100,Charlotte-Mecklenburg PD,2010-03,robbery,148
NC0600100,Charlotte-Mecklenburg PD,2011-03,robbery,103
NC0600100,Charlotte-Mecklenburg PD,2012-03,robbery,138
NC0600100,Charlotte-Mecklenburg PD,2013-03,robbery,139
NC0600100,Charlotte-Mecklenburg PD,2014-03,robbery,125
NC0600100,Charlotte-Mecklenburg PD,2015-03,robbery,125
NC0600100,Charlotte-Mecklenburg PD,2016-03,robbery,163
NC0600100,Charlotte-Mecklenburg PD,2017-03,robbery,122
NC0600100,Charlotte-Mecklenburg PD,2018-03,robbery,119
NC0600100,Charlotte-Mecklenburg PD,2019-03,robbery,152
NC0600100,Charlotte-Mecklenburg PD,2020-03,robbery,161
NC0600100,Charlotte-Mecklenburg PD,2021-03,robbery,90
NC0600100,Charlotte-Mecklenburg PD,2022-03,robbery,96
NC0600100,Charlotte-Mecklenburg PD,2023-03,robbery,81
NC0600100,Charlotte-Mecklenburg PD,2024-03,robbery,107
NC0600100,Charlotte-Mecklenburg PD,2010-04,robbery,170
NC0600100,Charlotte-Mecklenburg PD,2011-04,robbery,126
NC0600100,Charlotte-Mecklenburg PD,2012-04,robbery,151
NC0600100,Charlotte-Mecklenburg PD,2013-04,robbery,135
NC0600100,Charlotte-Mecklenburg PD,2014-04,robbery,128
NC0600100,Charlotte-Mecklenburg PD,2015-04,robbery,128
NC0600100,Charlotte-Mecklenburg PD,2016-04,robbery,134
NC0600100,Charlotte-Mecklenburg PD,2017-04,robbery,123
NC0600100,Charlotte-Mecklenburg PD,2018-04,robbery,110
NC0600100,Charlotte-Mecklenburg PD,2019-04,robbery,124
NC0600100,Charlotte-Mecklenburg PD,2020-04,robbery,110
NC0600100,Charlotte-Mecklenburg PD,2021-04,robbery,77
NC0600100,Charlotte-Mecklenburg PD,2022-04,robbery,106
NC0600100,Charlotte-Mecklenburg PD,2023-04,robbery,97
NC0600100,Charlotte-Mecklenburg PD,2024-04,robbery,84
NC0600100,Charlotte-Mecklenburg PD,2010-05,robbery,169
NC0600100,Charlotte-Mecklenburg PD,2011-05,robbery,150
NC0600100,Charlotte-Mecklenburg PD,2012-05,robbery,146
NC0600100,Charlotte-Mecklenburg PD,2013-05,robbery,152
NC0600100,Charlotte-Mecklenburg PD,2014-05,robbery,156
NC0600100,Charlotte-Mecklenburg PD,2015-05,robbery,173
NC0600100,Charlotte-Mecklenburg PD,2016-05,robbery,169
NC0600100,Charlotte-Mecklenburg PD,2017-05,robbery,163
NC0600100,Charlotte-Mecklenburg PD,2018-05,robbery,153
NC0600100,Charlotte-Mecklenburg PD,2019-05,robbery,173
NC0600100,Charlotte-Mecklenburg PD,2020-05,robbery,135
NC0600100,Charlotte-Mecklenburg PD,2021-05,robbery,130
NC0600100,Charlotte-Mecklenburg PD,2022-05,robbery,132
NC0600100,Charlotte-Mecklenburg PD,2023-05,robbery,94
NC0600100,Charlotte-Mecklenburg PD,2024-05,robbery,111
NC0600100,Charlotte-Mecklenburg PD,2010-06,robbery,141
NC0600100,Charlotte-Mecklenburg PD,2011-06,robbery,165
NC0600100,Charlotte-Mecklenburg PD,2012-06,robbery,149
NC0600100,Charlotte-Mecklenburg PD,2013-06,robbery,145
NC0600100,Charlotte-Mecklenburg PD,2014-06,robbery,133
NC0600100,Charlotte-Mecklenburg PD,2015-06,robbery,120
NC0600100,Charlotte-Mecklenburg PD,2016-06,robbery,182
NC0600100,Charlotte-Mecklenburg PD,2017-06,robbery,182
NC0600100,Charlotte-Mecklenburg PD,2018-06,robbery,150
NC0600100,Charlotte-Mecklenburg PD,2019-06,robbery,172
NC0600100,Charlotte-Mecklenburg PD,2020-06,robbery,129
NC0600100,Charlotte-Mecklenburg PD,2021-06,robbery,128
NC0600100,Charlotte-Mecklenburg PD,2022-06,robbery,158
NC0600100,Charlotte-Mecklenburg PD,2023-06,robbery,110
NC0600100,Charlotte-Mecklenburg PD,2024-06,robbery,121
NC0600100,Charlotte-Mecklenburg PD,2010-07,robbery,151
NC0600100,Charlotte-Mecklenburg PD,2011-07,robbery,132
NC0600100,Charlotte-Mecklenburg PD,2012-07,robbery,161
NC0600100,Charlotte-Mecklenburg PD,2013-07,robbery,175
NC0600100,Charlotte-Mecklenburg PD,2014-07,robbery,135
NC0600100,Charlotte-Mecklenburg PD,2015-07,robbery,175
NC0600100,Charlotte-Mecklenburg PD,2016-07,robbery,187
NC0600100,Charlotte-Mecklenburg PD,2017-07,robbery,188
